vessel_id,vessel_type,vessel_name,dwt,displacement,length_pp,beam,mcr_kw,speed_knots,draft_ratio,wave_height_m,wind_speed_kmh,wind_angle_deg,calm_power_kw,wave_power_kw,wind_power_kw,total_power_kw,engine_load_pct,sfoc_g_kwh,fuel_burn_mt_per_day,corridor
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.36,0.823,0.33,7.02,101.0,54690.6,9.7,-0.7,33600.0,105.0,185.71,149.755,Goa Coast
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,15.41,0.834,0.67,21.34,5.1,44099.3,39.3,15.8,44154.4,76.13,162.06,171.738,Laccadive Sea / Arabian Basin
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.93,0.814,0.85,15.79,79.1,28577.4,29.1,1.3,18900.0,105.0,188.88,85.677,Taiwan Strait
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.43,0.745,2.16,47.47,139.7,20710.0,121.3,-73.5,20757.8,94.35,177.37,88.363,Eastern Mediterranean
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,17.17,0.844,0.61,17.12,177.9,57709.8,10.0,-12.5,23100.0,105.0,186.93,103.632,Ras Tanura Terminal
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,15.38,0.859,0.48,6.23,46.0,41813.3,19.1,1.2,23100.0,105.0,189.44,105.025,Malacca Strait Central
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,11.29,0.694,0.98,23.65,53.2,15057.2,56.3,14.3,15127.8,68.76,166.96,60.618,Rotterdam Approaches
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,13.56,0.98,2.26,35.48,47.2,40852.7,621.9,61.2,33600.0,105.0,185.35,149.464,Bab-el-Mandeb Strait
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.66,0.858,1.64,25.62,163.9,31109.5,54.8,-21.9,31142.3,53.69,181.09,135.35,Gulf of Suez
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,18.22,0.744,1.97,46.3,46.8,69240.4,352.3,51.1,60900.0,105.0,181.4,265.141,Central Arabian Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.23,0.907,0.5,5.84,62.3,38631.0,12.7,0.4,18900.0,105.0,191.22,86.736,Western Mediterranean
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,14.95,0.858,0.42,10.75,94.6,38421.3,9.6,-0.4,23100.0,105.0,190.07,105.375,Northern Red Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.25,0.982,1.52,27.99,142.0,40269.4,47.9,-17.0,18900.0,105.0,189.43,85.925,Strait of Gibraltar
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.43,0.728,2.22,37.0,8.6,42985.3,724.9,96.8,33600.0,105.0,189.17,152.544,Central Arabian Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.74,0.883,2.18,42.16,33.4,30220.4,376.5,63.4,23100.0,105.0,187.64,104.026,Eastern Mediterranean
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.89,0.9,0.53,6.86,150.2,26414.1,10.1,-2.9,26421.3,82.57,167.35,106.116,Shanghai Wusong
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.49,0.741,0.66,14.54,28.4,12505.3,18.4,5.1,12528.9,69.6,173.52,52.175,Taiwan Strait
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.0,0.912,1.3,32.04,149.4,12511.3,14.9,-15.7,12510.5,89.36,173.64,52.137,Gulf of Suez
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,13.05,0.949,0.48,8.65,133.1,20534.5,4.3,-1.4,18900.0,105.0,187.11,84.871,Goa Coast
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.24,0.991,0.5,17.36,19.9,58348.6,37.3,20.3,33600.0,105.0,184.66,148.907,Ras Tanura Terminal
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.94,0.673,0.53,6.37,23.4,23571.8,32.7,2.7,23607.2,73.77,170.7,96.716,Southern Red Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,18.24,0.792,0.32,5.89,28.0,71383.4,10.1,1.1,60900.0,105.0,187.12,273.5,Southern Red Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.69,0.982,3.99,65.47,8.2,63433.3,2536.4,303.4,33600.0,105.0,186.35,150.271,English Channel East
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.83,0.934,0.35,10.4,39.0,43717.2,7.3,2.3,18900.0,105.0,192.63,87.379,Northern Red Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,14.84,0.994,1.23,21.09,120.8,42815.5,54.5,-7.9,42862.1,73.9,172.17,177.11,Bay of Biscay
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,17.4,0.853,1.46,23.34,82.1,36947.2,60.6,1.3,14700.0,105.0,191.61,67.601,Rotterdam Approaches
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,10.59,0.745,1.64,30.78,126.5,7845.1,27.8,-10.0,7862.9,56.16,180.73,34.106,Suez Canal Transit
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.31,0.959,1.24,29.16,2.9,26636.4,56.7,15.1,14700.0,105.0,186.69,65.864,Strait of Gibraltar
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.87,0.945,3.0,47.63,10.8,52998.4,1352.7,159.4,33600.0,105.0,183.18,147.714,South China Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,11.93,0.761,0.61,18.84,167.8,11316.5,2.7,-6.2,11313.1,80.81,173.59,47.132,JNPT Mumbai Approaches
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,17.44,0.806,0.71,18.91,79.2,45411.8,23.4,1.8,18900.0,105.0,188.91,85.689,Laccadive Sea / Arabian Basin
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.03,0.925,3.78,56.71,8.6,43991.6,2039.0,227.5,33600.0,105.0,179.98,145.134,South China Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,13.81,0.824,0.58,17.29,62.0,39762.0,37.9,10.0,33600.0,105.0,184.18,148.522,Taiwan Strait
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.12,0.874,1.45,27.85,178.2,43727.8,76.1,-55.4,33600.0,105.0,187.48,151.184,Gulf of Suez
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.7,0.771,0.46,11.06,56.8,39047.7,11.3,1.8,18900.0,105.0,190.44,86.385,Strait of Hormuz
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,12.27,0.852,0.53,6.28,154.0,28296.5,10.0,-2.5,28304.0,88.45,168.6,114.531,Malacca Strait Central
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.04,0.763,0.34,2.74,47.7,22733.9,3.8,0.1,14700.0,105.0,191.45,67.544,Malta Channel
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,12.25,0.94,4.41,43.26,95.0,29557.6,1438.6,-11.6,30984.5,96.83,172.63,128.375,English Channel East
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.43,0.708,2.06,26.26,141.0,52017.1,222.1,-38.3,33600.0,105.0,191.35,154.306,Suez Canal Transit
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,17.11,0.733,0.46,7.77,178.8,41160.6,3.5,-1.7,18900.0,105.0,183.43,83.205,Southern Red Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.33,0.863,1.32,27.39,81.9,67176.5,195.7,7.6,33600.0,105.0,186.12,150.085,Gulf of Suez
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,15.0,0.827,1.75,32.35,148.2,29204.1,54.3,-24.5,18900.0,105.0,187.04,84.841,Eastern Mediterranean
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.34,0.841,0.73,14.59,149.3,66554.4,26.7,-13.1,33600.0,105.0,179.52,144.767,Ras Tanura Terminal
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,11.12,0.927,0.39,8.41,99.8,10037.7,2.3,-0.2,10039.8,71.71,174.99,42.166,Singapore Strait
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,10.59,0.982,4.32,57.16,117.8,8912.1,214.9,-27.0,9100.0,65.0,175.7,38.372,English Channel East
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.16,0.85,1.09,26.43,59.3,36952.4,60.8,9.8,18900.0,105.0,191.03,86.651,Gulf of Suez
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.52,0.842,0.58,17.43,50.6,21355.6,10.3,3.4,14700.0,105.0,191.68,67.625,Ras Tanura Terminal
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.99,0.805,1.38,35.01,126.0,18703.2,26.0,-12.8,14700.0,105.0,189.08,66.709,Cape Comorin
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.27,0.771,0.38,2.72,175.3,28909.7,1.4,-0.1,14700.0,105.0,192.84,68.035,Malta Channel
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,18.73,0.736,1.17,24.11,173.0,74920.4,36.7,-20.1,60900.0,105.0,182.94,267.392,Gulf of Suez
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.08,0.906,0.5,2.9,60.6,44037.1,29.6,0.3,33600.0,105.0,185.87,149.888,Malta Channel
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,11.41,0.793,0.52,3.22,98.3,10091.8,4.3,-0.0,10096.1,72.11,173.23,41.975,Malta Channel
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.49,0.994,1.57,25.87,148.3,50223.8,111.6,-40.7,33600.0,105.0,186.23,150.174,Strait of Gibraltar
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,17.01,0.812,0.46,10.88,22.3,55108.3,21.4,4.7,23100.0,105.0,190.93,105.851,Northern Red Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.66,1.0,0.39,7.25,114.9,26260.0,8.3,-1.6,26266.8,82.08,165.47,104.312,Southern Red Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,16.95,0.838,0.51,11.61,178.8,58789.4,6.2,-4.7,58790.9,101.36,175.51,247.637,Strait of Hormuz
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.06,0.704,1.29,26.95,145.6,22420.1,28.4,-16.5,18900.0,105.0,186.58,84.633,Bay of Biscay
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,15.65,0.999,0.42,5.12,111.0,50334.5,7.6,-0.3,50341.8,86.8,169.54,204.844,Malacca Strait Central
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.39,0.853,0.37,6.11,75.0,20901.3,3.4,0.2,14700.0,105.0,187.42,66.121,Southern Red Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.18,0.988,1.51,29.0,24.4,31900.6,85.9,13.6,14700.0,105.0,190.51,67.213,Gulf of Suez
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.39,0.732,2.0,35.14,72.5,25708.3,242.7,15.8,23100.0,105.0,187.17,103.768,Sri Lanka Dondra Head
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,16.67,0.789,4.54,42.66,168.5,51214.1,544.0,-76.2,23100.0,105.0,186.22,103.242,English Channel East
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,10.77,0.98,2.81,37.69,169.7,15310.4,134.0,-59.7,15384.7,69.93,170.58,62.984,South China Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.47,0.9,0.98,13.72,86.0,23719.6,73.4,0.9,23794.0,74.36,171.11,97.712,Laccadive Sea / Arabian Basin
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.76,0.868,1.4,21.78,47.9,28420.5,98.1,8.8,18900.0,105.0,191.87,87.032,Bay of Biscay
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,15.62,0.867,0.41,6.0,141.6,43972.7,5.4,-1.2,23100.0,105.0,187.44,103.917,Goa Coast
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.15,0.996,1.55,26.66,123.9,16958.4,46.9,-10.9,16994.3,94.41,173.91,70.931,Rotterdam Approaches
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.71,0.998,0.56,11.65,141.2,15548.6,3.1,-1.9,14700.0,105.0,191.43,67.536,Cape Finisterre Atlantic
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,12.46,0.922,2.87,45.76,138.9,22987.4,215.6,-67.4,23100.0,105.0,185.89,103.055,Central Arabian Sea
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.53,0.655,0.92,14.5,10.7,26939.0,64.4,7.2,27010.6,46.57,188.53,122.212,Taiwan Strait
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.99,0.686,0.46,5.82,82.5,31309.2,5.8,0.1,14700.0,105.0,186.97,65.961,Malacca Strait Central
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.53,0.669,4.24,61.51,25.8,12114.2,770.0,94.0,12978.3,72.1,174.98,54.503,English Channel East
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.54,0.696,0.53,12.84,39.0,24702.0,14.4,3.5,18900.0,105.0,182.58,82.818,Cape Finisterre Atlantic
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.77,0.94,0.46,2.86,46.8,26219.0,22.0,0.4,26241.4,82.0,168.86,106.349,Malta Channel
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.89,0.742,0.4,3.92,49.0,21788.0,5.0,0.2,14700.0,105.0,189.29,66.78,Western Mediterranean
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.52,1.0,1.47,26.04,102.8,25301.1,138.5,-10.7,25428.9,79.47,170.97,104.341,Rotterdam Approaches
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,14.94,0.726,0.59,13.33,32.5,35629.4,30.0,6.4,23100.0,105.0,186.58,103.439,Ras Tanura Terminal
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,13.99,0.926,1.69,32.6,22.7,43655.6,397.8,70.1,33600.0,105.0,185.95,149.95,Cape Comorin
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,17.18,0.907,0.4,7.69,146.9,63566.2,4.8,-1.7,60900.0,105.0,184.39,269.508,Southern Red Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,15.16,0.692,0.6,19.04,162.7,22336.1,3.5,-6.1,14700.0,105.0,193.75,68.356,JNPT Mumbai Approaches
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.54,0.77,0.44,13.42,23.0,27172.9,15.5,7.1,23100.0,105.0,187.39,103.887,Strait of Hormuz
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,17.38,0.941,0.82,15.42,127.6,63009.2,28.5,-6.2,23100.0,105.0,186.97,103.656,Taiwan Strait
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,19.38,0.983,0.51,7.77,100.6,94871.9,16.1,-0.4,60900.0,105.0,181.73,265.621,Southern Red Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,11.7,0.879,0.4,3.06,125.7,24904.3,7.7,-0.4,24911.6,77.85,172.0,102.833,Malta Channel
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.53,0.988,1.46,23.68,20.8,14800.2,62.5,9.3,14700.0,105.0,192.78,68.013,Rotterdam Approaches
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.02,0.97,0.36,10.81,135.5,12962.7,1.4,-1.5,12962.6,92.59,175.5,54.6,Singapore Strait
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.29,0.669,3.3,55.32,52.4,11366.1,405.3,51.5,11822.8,65.68,171.64,48.702,English Channel East
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,14.47,0.87,0.52,7.38,47.0,26858.3,13.5,1.0,18900.0,105.0,193.99,87.992,Southern Red Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.57,0.977,1.88,45.26,2.3,18584.5,172.0,56.5,18813.0,104.52,187.2,84.523,Bab-el-Mandeb Strait
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.78,0.919,0.55,15.77,140.1,19002.5,3.4,-3.4,14700.0,105.0,186.24,65.704,Ras Tanura Terminal
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.22,0.729,3.16,59.82,176.3,27952.1,98.1,-63.4,14700.0,105.0,190.37,67.163,English Channel East
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,12.98,0.887,0.33,9.64,38.5,34149.6,13.6,5.2,33600.0,105.0,181.84,146.638,Northern Red Sea
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.48,0.737,1.1,25.54,101.0,36800.9,42.6,-3.4,18900.0,105.0,188.85,85.66,Gulf of Suez
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,20.2,0.805,0.51,13.38,133.9,97739.0,10.9,-4.3,60900.0,105.0,189.01,276.251,Cape Finisterre Atlantic
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.19,0.971,0.67,15.07,108.3,29717.2,17.0,-2.5,29731.7,51.26,182.83,130.462,Ras Tanura Terminal
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.47,0.805,0.51,6.94,22.8,66811.4,42.7,3.2,33600.0,105.0,187.77,151.414,Southern Red Sea
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.31,0.796,1.06,22.63,115.5,26199.1,43.0,-9.4,23100.0,105.0,187.63,104.02,Gulf of Oman
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,20.88,0.77,3.31,66.39,81.2,105867.5,876.4,23.4,60900.0,105.0,187.36,273.842,English Channel East
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.14,0.964,0.35,10.87,17.7,21023.9,4.1,2.0,14700.0,105.0,190.46,67.193,Northern Red Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,11.27,0.862,0.5,7.32,142.0,10106.9,2.3,-0.7,10108.4,72.2,176.25,42.758,Malacca Strait Central
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,15.18,0.783,0.52,9.34,80.8,29563.5,11.0,0.4,18900.0,105.0,184.43,83.659,Strait of Hormuz
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,11.8,0.748,1.99,40.52,82.9,10881.0,75.5,3.6,10960.1,78.29,170.98,44.975,Sri Lanka Dondra Head
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,13.67,0.896,0.34,12.24,165.0,29974.3,2.5,-6.2,23100.0,105.0,185.36,102.764,Strait of Hormuz
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,16.89,0.89,0.99,18.24,167.9,43121.0,16.5,-9.0,18900.0,105.0,191.31,86.779,Bay of Biscay
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.11,0.903,0.4,11.67,166.5,12362.3,1.8,-3.7,12360.4,68.67,172.07,51.045,Northern Red Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,14.68,0.711,1.49,29.17,142.4,44846.1,109.1,-48.2,33600.0,105.0,183.74,148.167,Cape Comorin
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,16.69,0.915,1.18,21.74,112.5,58561.2,62.5,-6.3,58617.4,101.06,180.46,253.877,Bay of Biscay
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.3,0.92,0.82,16.68,171.8,13517.4,5.0,-4.9,13517.6,96.55,179.4,58.201,Taiwan Strait
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,18.7,0.956,2.14,29.96,19.3,84005.3,472.8,29.5,60900.0,105.0,186.97,273.28,Central Arabian Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,13.87,0.973,0.47,8.93,57.9,19961.7,6.0,0.8,14700.0,105.0,194.79,68.721,Singapore Strait
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,11.34,0.887,2.35,47.94,158.1,16999.3,106.8,-91.1,17015.1,77.34,172.17,70.306,Eastern Mediterranean
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,10.94,0.864,2.61,36.5,71.2,15082.1,340.7,18.3,15441.2,70.19,164.97,61.135,Central Arabian Sea
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.92,0.93,1.45,23.83,86.8,35432.4,55.3,0.6,14700.0,105.0,194.02,68.451,Cape Comorin
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.7,0.863,1.51,27.23,38.0,22408.6,74.6,10.4,14700.0,105.0,193.86,68.393,Gulf of Suez
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,13.26,0.83,0.51,7.45,151.6,20223.9,4.0,-1.3,18900.0,105.0,188.22,85.376,Shanghai Wusong
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,15.17,0.669,0.51,4.05,6.8,27616.4,15.2,0.5,18900.0,105.0,189.9,86.139,Western Mediterranean
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,20.87,0.945,1.04,19.1,168.5,116185.2,32.6,-12.4,60900.0,105.0,186.49,272.569,Gulf of Oman
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,16.2,0.973,1.26,26.54,115.6,69497.4,122.5,-21.7,33600.0,105.0,186.7,150.553,Gulf of Suez
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,16.04,0.904,0.34,5.74,136.8,29767.3,1.5,-0.4,14700.0,105.0,189.74,66.94,Western Mediterranean
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,10.65,0.737,1.75,35.53,136.2,12979.6,71.2,-38.9,13011.9,59.15,175.86,54.92,Suez Canal Transit
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,14.33,0.876,1.34,22.5,47.1,20908.6,54.5,6.1,14700.0,105.0,193.33,68.207,Gulf of Suez
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,11.32,0.878,0.65,20.43,132.0,12889.1,6.8,-7.7,12888.2,71.6,168.81,52.216,Laccadive Sea / Arabian Basin
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,17.3,0.864,1.92,36.85,166.3,45720.2,63.9,-36.4,18900.0,105.0,184.32,83.609,Eastern Mediterranean
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,18.95,0.791,3.82,53.29,44.6,80060.9,1388.9,70.3,60900.0,105.0,187.93,274.683,South China Sea
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,15.92,0.654,0.9,14.0,167.9,55223.2,33.7,-13.7,33600.0,105.0,188.9,152.332,Taiwan Strait
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,12.71,0.84,0.5,8.67,156.2,14318.0,2.2,-1.2,14319.0,102.28,184.8,63.509,Goa Coast
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,20.17,0.865,0.76,15.52,120.9,100597.0,28.6,-4.3,60900.0,105.0,184.43,269.558,Laccadive Sea / Arabian Basin
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,17.33,0.683,0.45,6.23,151.7,41490.8,3.9,-0.9,18900.0,105.0,182.16,82.627,Malacca Strait Central
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,16.0,0.983,1.97,34.22,34.3,50195.3,358.1,41.3,23100.0,105.0,189.1,104.837,Suez Canal Transit
IMO-9811003,3,Nordic Horizon,115000.0,135000.0,245.0,42.0,18000.0,12.24,0.987,0.75,18.1,32.3,17267.9,24.9,7.6,17300.4,96.11,179.96,74.719,Gulf of Oman
IMO-9811004,4,Indus Star,178000.0,210000.0,290.0,45.0,22000.0,17.2,0.666,3.94,52.45,27.7,52446.7,1567.6,104.0,23100.0,105.0,188.52,104.514,English Channel East
IMO-9811002,2,Pacific Meridian,74000.0,89000.0,225.0,32.2,14000.0,10.56,0.698,2.22,43.92,128.9,7583.8,48.8,-21.5,7611.1,54.36,186.35,34.039,Bab-el-Mandeb Strait
IMO-9811001,1,Oceanic Vanguard,298000.0,340000.0,330.0,60.0,32000.0,13.54,0.844,1.41,20.46,9.9,37944.5,273.9,29.5,33600.0,105.0,187.46,151.168,Rotterdam Approaches
IMO-9811005,5,Ever Given Vanguard,145000.0,175000.0,366.0,51.2,58000.0,13.56,0.718,0.59,15.57,25.9,28165.0,25.7,7.6,28198.3,48.62,187.6,126.962,JNPT Mumbai Approaches
